Date,State,Sector,GDP_Before_COVID,GDP_During_COVID,GDP_Loss_Percent,Unemployment_Rate_Before,Unemployment_Rate_During,Migration_Effect,Recovery_Factor,Govt_Support_Received,Sector_Impact_Score,Health_Index,Lockdown_Severity,Vaccination_Rate,Urban_Rural_Ratio,Inflation_Rate,Population_Affected,Recovery_Progress,Remarks
2020-05-25,Assam,Finance,21855.56,17793.5,18.59,6.26,16.4310213300261,0,0.03,797.03,6,92.15,3,86.73,1.94,5.76,413.63,18.4,Low Impact
2020-06-24,Punjab,Finance,62673.69,45796.31,26.93,4.68,15.2900882130801,0,0.26,797.03,5,57.57,2,72.76,0.33,8.79,432.12,38.0,Medium Impact
2020-07-24,Tamil Nadu,Real Estate,63524.46,43791.71,31.06,6.29,14.4462439668312,0,0.28,797.03,3,48.84,3,7.54,1.9,7.42,285.22,79.39,Medium Impact
2020-08-23,Madhya Pradesh,Manufacturing,73578.19,46873.43,36.29,6.19,8.3175647970743,0,0.91,797.03,9,64.57,5,4.9,1.25,7.98,433.61,88.97,Medium Impact
2020-09-22,Arunachal Pradesh,Manufacturing,14025.2,10157.25,27.58,7.08,16.0322965574773,1,0.65,797.03,3,82.08,2,83.76,2.29,3.63,255.51,92.16,Medium Impact
2020-10-22,Karnataka,Finance,71866.67,53512.67,25.54,5.5,11.6799921692035,1,0.08,797.03,2,60.86,4,48.97,2.46,6.52,303.92,44.1,Low Impact
2020-11-21,Haryana,Mining,90994.22,76120.12,16.35,4.15,11.8055748322638,0,0.14,797.03,5,71.93,2,81.46,1.75,3.86,379.6,43.53,Medium Impact
2020-12-21,Karnataka,Trade,18788.63,15601.25,16.96,6.53,15.0208060201888,0,0.16,797.03,9,62.49,3,31.29,0.2,4.79,213.29,46.6,Low Impact
2021-01-20,Himachal Pradesh,Transport,24516.79,15311.66,37.55,8.81,14.3123661432707,1,0.63,797.03,8,71.03,2,39.76,1.98,6.74,37.72,43.82,Medium Impact
2021-02-19,Arunachal Pradesh,Real Estate,97168.11,71743.18,26.17,7.65,18.8209850517179,1,0.74,797.03,6,38.97,2,70.02,2.3,7.36,175.73,69.96,High Impact
2021-03-21,Gujarat,Real Estate,18916.72,12553.56,33.64,5.37,8.70974866749781,1,0.86,797.03,3,32.51,4,91.53,0.9,3.24,312.35,42.25,Low Impact
2021-04-20,Delhi,Transport,85584.12,56047.71,34.51,9.55,18.2651180728103,1,0.94,797.03,6,38.9,3,8.78,1.5,6.19,96.97,11.83,Low Impact
2021-05-20,Manipur,Public Administration,49735.51,44242.51,11.04,9.39,11.4335957995658,1,0.2,797.03,5,48.58,5,86.15,2.9,6.39,75.04,49.51,High Impact
2021-06-19,Andhra Pradesh,Agriculture,25475.88,15659.27,38.53,4.47,15.7165110540518,0,0.31,797.03,1,46.47,2,79.3,1.03,3.47,147.25,30.17,Low Impact
2021-07-19,Chhattisgarh,Manufacturing,87204.24,65116.63,25.33,3.28,6.40504133238091,0,0.24,797.03,5,69.99,1,31.55,0.82,6.0,17.02,12.59,Low Impact
2021-08-18,Manipur,Real Estate,45085.22,29705.36,34.11,8.19,11.1388423014757,1,0.36,797.03,7,59.63,5,35.52,0.79,7.28,371.97,52.38,Medium Impact
2021-09-17,Bihar,Transport,51966.92,47173.78,9.22,8.79,14.1200763305224,1,0.91,797.03,9,32.52,2,4.65,1.76,3.32,130.1,28.54,Low Impact
2021-10-17,Punjab,Manufacturing,36564.1,29067.15,20.5,9.78,15.5156628603908,1,0.58,797.03,1,32.27,5,1.57,2.86,7.56,62.99,50.75,Low Impact
2021-11-16,Arunachal Pradesh,Mining,59702.13,40656.15,31.9,9.23,13.3730007232287,1,0.74,797.03,3,35.89,1,47.7,1.9,6.46,349.87,35.0,Low Impact
2021-12-16,Delhi,Finance,17188.86,13335.97,22.42,7.2,15.0512166092712,1,0.49,797.03,8,52.95,5,9.55,1.05,8.0,421.62,64.33,Low Impact
2022-01-15,Delhi,Construction,39717.07,33998.62,14.4,6.71,13.1391409804196,1,0.03,797.03,6,30.4,5,19.4,1.99,4.31,10.92,99.18,Medium Impact
2022-02-14,Madhya Pradesh,Finance,96971.82,90701.75,6.47,3.19,5.53175589041087,1,0.06,797.03,5,62.11,1,84.68,1.95,8.0,117.57,59.25,Low Impact
2022-03-16,Haryana,Construction,26555.21,17982.02,32.28,4.73,9.926520622553,1,0.54,797.03,10,53.44,1,57.1,1.87,3.57,472.67,68.22,Low Impact
2022-04-15,Assam,Real Estate,66016.93,60086.21,8.98,6.22,16.3243291357317,1,0.72,797.03,2,66.1,1,63.36,0.65,5.42,193.24,92.73,Low Impact
2022-05-15,Gujarat,Trade,33193.82,30770.88,7.3,7.4,16.2970153486186,0,0.22,797.03,3,76.85,4,18.75,1.98,4.2,469.36,43.66,Low Impact
2022-06-14,Kerala,Transport,77573.84,71425.9,7.93,6.9,16.1487085357988,1,0.72,797.03,2,46.31,1,82.87,1.4,8.26,137.83,24.99,Medium Impact
2022-07-14,West Bengal,Trade,13956.49,11477.75,17.76,8.2,17.1811692408352,1,0.81,797.03,1,40.21,5,86.8,0.25,7.23,109.82,35.45,Medium Impact
2022-08-13,Uttarakhand,Transport,97012.28,79592.49,17.96,4.96,10.0697302138303,0,0.41,797.03,7,48.07,1,52.33,1.71,3.15,107.84,46.25,Medium Impact
2022-09-12,Chhattisgarh,Mining,45925.16,34036.23,25.89,6.95,9.94663922076775,0,0.75,797.03,3,30.11,2,91.26,2.97,3.06,43.53,68.05,Low Impact
2022-10-12,Meghalaya,Public Administration,24369.0,21038.71,13.67,3.62,8.34467184033096,0,0.4,797.03,7,37.8,1,84.48,1.18,4.75,448.32,10.41,High Impact
2022-11-11,Gujarat,Services,8276.18,6504.69,21.4,5.9,16.2178530018515,1,0.68,797.03,7,78.8,1,73.13,2.9,3.86,489.94,86.8,High Impact
2019-01-01,Sikkim,Public Administration,17806.03,14905.49,16.29,8.25,20.0547079778307,1,0.76,797.03,8,44.48,3,73.41,0.47,6.78,477.3,16.85,Medium Impact
2019-01-31,Tamil Nadu,Real Estate,52457.62,39341.13,25.0,7.85,14.7884701474156,1,0.99,797.03,1,94.63,5,10.54,2.25,6.98,426.16,91.06,Medium Impact
2019-03-02,Bihar,Transport,34363.31,29415.81,14.4,9.93,12.0270035492304,1,0.35,797.03,5,40.91,5,27.08,0.52,8.65,423.6,95.45,Medium Impact
2019-04-01,Goa,Agriculture,83059.45,73803.72,11.14,4.95,8.35044812134229,0,0.41,797.03,10,81.27,2,6.68,0.97,8.71,330.88,99.11,Medium Impact
2019-05-01,Nagaland,Agriculture,43657.86,28432.3,34.87,6.49,11.7108057531626,1,0.17,797.03,9,75.83,4,0.87,1.8,6.95,413.28,82.86,Medium Impact
2019-05-31,Sikkim,Manufacturing,25622.71,22843.3,10.85,5.31,13.0958534859294,1,0.2,797.03,7,50.94,3,15.83,1.86,3.03,104.96,22.77,High Impact
2019-06-30,Punjab,Real Estate,62097.35,49001.25,21.09,6.08,8.83093645805314,0,0.69,797.03,1,51.5,2,88.05,2.37,5.15,194.57,73.56,Medium Impact
2019-07-30,Odisha,Agriculture,70970.94,63563.92,10.44,9.0,20.4335729870988,1,0.92,797.03,8,66.63,2,23.99,1.92,6.08,320.78,28.3,High Impact
2019-08-29,Nagaland,Manufacturing,17537.15,13169.62,24.9,7.79,13.440836732844,1,0.39,797.03,3,85.4,5,97.02,1.86,6.0,437.51,90.74,High Impact
2019-09-28,Chhattisgarh,Services,17594.3,12890.71,26.73,9.18,20.3058421792482,1,0.18,797.03,4,55.1,3,59.73,2.75,6.62,330.57,38.49,Low Impact
2019-10-28,Bihar,Real Estate,4630.47,4261.29,7.97,4.42,14.2252180275702,1,0.29,797.03,4,33.98,5,23.73,1.47,8.76,419.67,39.41,High Impact
2019-11-27,Arunachal Pradesh,Real Estate,73903.8,50839.11,31.21,9.11,18.6643727251558,0,0.46,797.03,10,54.34,4,49.71,0.83,8.31,237.5,92.59,Medium Impact
2019-12-27,Maharashtra,Agriculture,66716.65,59743.05,10.45,3.42,11.4871957978223,0,0.29,797.03,8,43.48,5,21.91,0.65,3.65,358.93,11.19,Medium Impact
2020-01-26,Andhra Pradesh,Finance,47988.46,36922.67,23.06,9.22,17.4878381705184,0,0.23,797.03,1,91.05,1,98.4,1.32,4.6,490.01,27.46,Medium Impact
2020-02-25,Meghalaya,Construction,84572.87,65961.21,22.01,5.3,13.6800323521624,0,0.74,797.03,8,75.32,5,84.73,2.2,8.0,77.59,47.97,Low Impact
2020-03-26,Andhra Pradesh,Services,80761.35,57176.12,29.2,5.2,13.4872138702558,1,0.01,797.03,9,33.3,1,2.62,0.32,7.95,463.53,73.06,High Impact
2020-04-25,Arunachal Pradesh,Trade,58950.08,47193.36,19.94,6.58,14.1172823139836,1,0.54,797.03,9,49.04,2,94.78,0.56,4.65,261.66,68.28,Low Impact
2020-05-25,Jharkhand,Services,86958.86,62073.31,28.62,9.58,21.4441401848288,1,0.79,797.03,5,33.26,4,72.11,0.5,7.38,321.97,70.25,Medium Impact
2020-06-24,Jharkhand,Trade,21378.28,13120.8,38.63,3.33,12.6529056742569,0,0.27,797.03,4,83.95,1,8.24,1.84,7.03,439.06,89.2,Medium Impact
2020-07-24,Tripura,Manufacturing,12080.04,8398.04,30.48,5.47,15.2394638839252,0,0.6,797.03,4,88.91,4,67.06,0.88,5.84,205.42,20.89,Medium Impact
2020-08-23,Delhi,Transport,27705.21,16684.98,39.78,9.0,19.7246281508367,0,0.67,797.03,9,37.3,5,64.69,0.67,4.21,209.93,56.99,High Impact
2020-09-22,Sikkim,Trade,6651.6,6268.63,5.76,5.77,9.92639762725849,1,0.66,797.03,8,58.62,5,21.88,1.86,8.33,264.06,75.29,Medium Impact
2020-10-22,Gujarat,Manufacturing,53585.78,50264.08,6.2,4.39,7.2280415909506,1,0.45,797.03,10,90.57,2,75.84,2.33,7.07,10.53,67.25,Medium Impact
2020-11-21,Haryana,Transport,93723.96,69196.81,26.17,5.97,12.7989443659859,0,0.35,797.03,10,39.44,5,8.71,1.13,4.01,248.84,50.35,Low Impact
2020-12-21,Assam,Services,4895.01,4184.89,14.51,5.7,12.8408069561927,0,0.84,797.03,7,48.97,1,48.94,1.82,7.23,146.25,11.54,High Impact
2021-01-20,Delhi,Agriculture,13088.88,9437.5,27.9,9.41,19.7018177994991,1,0.76,797.03,3,49.78,2,0.99,0.47,7.45,464.05,15.44,High Impact
2021-02-19,Telangana,Finance,45767.7,38210.66,16.51,8.33,14.7678357928233,1,0.32,797.03,4,31.95,4,96.87,2.82,8.32,44.78,20.7,Low Impact
2021-03-21,Odisha,Trade,93453.63,82416.8,11.81,6.54,14.2485302554431,1,0.1,797.03,9,32.36,2,75.16,1.14,4.34,230.2,40.89,Medium Impact
2021-04-20,Assam,Construction,32299.45,30082.57,6.86,9.92,17.1907093851345,0,0.07,797.03,8,91.93,4,15.89,2.99,8.93,473.79,20.59,High Impact
2021-05-20,Goa,Finance,51216.25,37903.83,25.99,6.26,8.64202783757391,0,0.09,797.03,1,67.12,3,34.17,2.94,3.92,450.62,48.35,Medium Impact
2021-06-19,Assam,Manufacturing,5115.71,4471.92,12.58,3.41,11.5621489659691,0,0.58,797.03,3,49.93,1,16.06,2.38,6.6,350.97,26.08,Low Impact
2021-07-19,Kerala,Manufacturing,15685.98,10871.56,30.69,4.84,15.1204328577425,0,0.05,797.03,10,54.61,1,76.66,0.26,6.94,295.09,80.12,Medium Impact
2021-08-18,Haryana,Agriculture,98676.38,93408.67,5.34,6.05,9.62500548075803,1,0.34,797.03,2,76.46,4,5.89,1.72,5.51,141.08,88.43,Medium Impact
2021-09-17,Odisha,Construction,96546.75,58798.84,39.1,4.1,12.0433173392659,1,0.75,797.03,2,53.82,5,84.04,0.44,5.85,184.11,45.07,High Impact
2021-10-17,Sikkim,Real Estate,1489.06,1207.98,18.88,9.63,17.5661054444641,1,0.29,797.03,8,44.8,5,94.22,2.71,8.35,45.98,56.02,High Impact
2021-11-16,West Bengal,Manufacturing,95229.37,79119.14,16.92,8.37,12.0118496405635,0,0.76,797.03,6,36.62,3,67.66,2.41,6.87,393.27,95.81,Low Impact
2021-12-16,Manipur,Services,64272.87,54041.65,15.92,4.88,8.11463573730736,1,0.75,797.03,6,77.38,4,21.3,2.92,5.98,162.61,58.2,Low Impact
2022-01-15,Madhya Pradesh,Public Administration,86923.91,55816.94,35.79,7.14,18.9405194297648,1,0.25,797.03,4,41.74,3,36.01,1.9,3.77,334.22,99.56,Low Impact
2022-02-14,Jharkhand,Construction,46019.25,42728.2,7.15,8.05,13.9871916965303,1,0.73,797.03,1,34.53,4,47.72,1.66,3.04,179.44,22.79,Medium Impact
2022-03-16,Kerala,Mining,52044.01,34526.73,33.66,9.59,13.8642172872352,1,0.75,797.03,7,57.75,3,60.46,1.65,3.75,232.7,87.6,Medium Impact
2022-04-15,Madhya Pradesh,Real Estate,49395.81,40403.98,18.2,9.17,12.8832454445437,1,0.4,797.03,8,32.57,4,66.87,1.28,8.74,277.95,54.75,High Impact
2022-05-15,Sikkim,Agriculture,67019.56,45435.01,32.21,6.61,15.2860171358323,0,0.21,797.03,2,92.72,1,55.42,1.51,7.58,401.12,12.04,Medium Impact
2022-06-14,Goa,Agriculture,14825.47,10489.4,29.25,8.42,16.5144529732727,1,0.52,797.03,2,70.77,3,35.13,1.98,8.8,106.37,97.5,High Impact
2022-07-14,Punjab,Transport,3967.39,3139.24,20.87,6.94,15.3755212298741,1,0.92,797.03,1,39.93,3,89.09,2.81,3.21,199.98,96.85,Medium Impact
2022-08-13,Uttar Pradesh,Manufacturing,31485.06,23488.41,25.4,6.87,9.75006027511452,0,0.64,797.03,4,41.21,4,8.14,1.87,7.08,65.91,44.49,Low Impact
2022-09-12,Odisha,Finance,70763.4,46426.38,34.39,3.8,14.7353458349843,0,0.17,797.03,6,67.04,2,46.63,2.6,3.27,38.8,95.87,High Impact
2022-10-12,Meghalaya,Services,20983.49,13845.49,34.02,3.88,9.77266396809048,1,0.68,797.03,5,53.18,2,77.56,2.62,7.69,302.73,22.69,Low Impact
2022-11-11,Delhi,Real Estate,67669.81,50505.41,25.36,6.71,11.8436940643035,1,0.43,797.03,4,80.33,1,6.09,1.65,5.29,95.36,71.21,Low Impact
2019-01-01,Manipur,Manufacturing,97021.29,83928.17,13.5,4.88,11.5036144724773,1,0.59,797.03,4,65.48,5,70.53,1.17,3.57,30.84,27.27,Low Impact
2019-01-31,Nagaland,Construction,10296.17,9413.66,8.57,3.15,9.05066065747628,1,0.73,797.03,10,58.17,5,81.97,1.99,6.41,448.65,32.2,Low Impact
2019-03-02,Kerala,Finance,67587.61,42542.66,37.06,8.06,18.6957700313914,0,0.51,797.03,7,92.59,1,66.08,1.45,4.68,267.62,80.14,Medium Impact
2019-04-01,Kerala,Manufacturing,44931.27,33140.69,26.24,3.23,14.5226097519789,1,0.81,797.03,7,55.4,5,1.29,0.43,6.96,68.18,43.96,Medium Impact
2019-05-01,Tripura,Manufacturing,86946.08,55218.23,36.49,7.17,12.204532164496,0,0.72,797.03,2,56.04,4,18.01,1.26,6.95,27.66,10.64,Low Impact
2019-05-31,Nagaland,Manufacturing,18537.83,11230.35,39.42,6.77,17.4093580745995,1,0.62,797.03,7,73.28,2,34.21,2.98,7.23,60.81,47.28,Low Impact
2019-06-30,Arunachal Pradesh,Transport,69569.97,57854.49,16.84,9.78,19.5952312953306,1,0.15,797.03,2,82.62,1,23.37,0.34,8.95,236.2,30.53,Low Impact
2019-07-30,Himachal Pradesh,Transport,83973.41,68090.45,18.91,6.39,17.6980767234476,1,0.84,797.03,4,70.7,4,96.27,2.15,5.32,334.56,71.5,Medium Impact
2019-08-29,Gujarat,Trade,94516.81,62102.9,34.29,3.45,7.90750312185887,0,0.94,797.03,1,75.41,1,65.16,2.56,5.79,321.0,27.5,Medium Impact
2019-09-28,Delhi,Services,68641.55,46802.18,31.82,6.86,14.6295915012097,1,0.14,797.03,5,54.24,2,29.7,2.02,7.83,73.07,85.8,High Impact
2019-10-28,Uttar Pradesh,Finance,50220.3,30548.89,39.17,8.89,13.6354458474044,1,0.49,797.03,1,61.17,5,92.97,1.8,6.47,317.11,34.04,High Impact
2019-11-27,Gujarat,Services,62166.88,55467.25,10.78,9.98,20.2209449048437,0,0.26,797.03,4,42.81,4,74.06,2.18,3.22,203.03,45.37,High Impact
2019-12-27,Chhattisgarh,Services,87021.59,81899.65,5.89,6.01,8.06324190571064,1,0.75,797.03,9,74.22,2,28.46,1.4,8.06,232.91,36.82,High Impact
2020-01-26,Jharkhand,Manufacturing,57490.36,37219.88,35.26,5.24,12.8881916288639,0,0.72,797.03,8,44.39,1,37.89,0.46,3.31,400.91,67.95,Medium Impact
2020-02-25,Odisha,Mining,4008.32,2729.73,31.9,9.35,14.7420343127191,1,0.14,797.03,6,30.08,3,19.94,2.89,4.02,166.92,19.1,High Impact
2020-03-26,Sikkim,Public Administration,93163.92,84214.9,9.61,4.34,9.5668370707782,0,0.88,797.03,8,90.69,4,97.11,1.41,3.61,74.35,53.03,Low Impact
2020-04-25,Karnataka,Agriculture,69263.15,64017.32,7.57,7.31,15.7590632386491,0,0.18,797.03,5,49.89,1,51.73,2.06,3.47,436.85,40.1,Medium Impact
2020-05-25,Sikkim,Public Administration,67974.83,50768.33,25.31,5.84,16.3548444931399,0,0.8,797.03,7,42.78,1,89.61,1.69,3.15,106.85,89.57,Low Impact
2020-06-24,Sikkim,Services,22351.84,13807.13,38.23,3.29,11.3819539139332,1,0.46,797.03,8,47.43,2,34.65,0.35,3.33,147.72,16.61,Medium Impact
2020-07-24,Haryana,Real Estate,66229.66,40650.91,38.62,5.43,15.9617297864672,0,0.33,797.03,7,51.48,1,86.08,2.87,5.65,353.59,84.67,Medium Impact
2020-08-23,Karnataka,Transport,39992.58,32029.36,19.91,4.86,9.5059711188103,0,0.16,797.03,4,60.85,4,5.39,2.42,4.52,342.09,25.09,Low Impact
2020-09-22,Chhattisgarh,Construction,65472.06,48286.51,26.25,7.8,14.9950185476498,1,0.17,797.03,5,34.51,4,98.21,0.62,3.76,400.4,17.97,Low Impact
2020-10-22,Haryana,Services,11552.71,7047.48,39.0,9.64,16.1453653906707,0,0.66,797.03,10,33.42,1,91.2,2.95,6.95,92.75,28.21,Medium Impact
2020-11-21,Maharashtra,Finance,66126.69,53175.01,19.59,4.88,6.99644899503096,1,0.55,797.03,6,49.04,2,36.32,2.26,4.36,176.79,19.24,High Impact
2020-12-21,Meghalaya,Public Administration,99941.96,60360.54,39.6,8.68,16.2481214314074,1,0.12,797.03,6,49.22,4,77.47,1.52,3.11,63.82,56.89,Medium Impact
2021-01-20,Gujarat,Real Estate,5772.99,5054.72,12.44,3.39,12.0052432414617,0,0.11,797.03,9,37.65,3,75.23,1.91,5.51,270.98,98.94,High Impact
2021-02-19,Punjab,Construction,97740.24,69126.93,29.27,6.77,14.6891440441907,0,0.07,797.03,10,56.31,5,90.13,0.5,4.86,146.99,13.09,High Impact
2021-03-21,Sikkim,Manufacturing,41283.89,25352.04,38.59,3.49,12.8527989878342,1,0.74,797.03,2,48.46,2,30.73,1.77,4.91,344.78,51.5,High Impact
2021-04-20,Himachal Pradesh,Manufacturing,87204.59,70280.21,19.41,9.54,17.2533952845307,0,0.71,797.03,6,31.69,2,46.55,0.41,5.67,1.17,44.75,Low Impact
2021-05-20,Gujarat,Services,78456.16,57993.97,26.08,8.36,11.0275025485075,0,0.06,797.03,3,87.57,5,86.5,1.73,7.01,30.78,40.56,High Impact
2021-06-19,Tamil Nadu,Manufacturing,57134.61,53753.96,5.92,7.61,10.7744552408471,0,0.56,797.03,2,87.59,5,77.86,1.75,6.7,216.85,39.87,High Impact
2021-07-19,Delhi,Public Administration,74106.47,58578.91,20.95,8.77,16.7347457754395,0,0.08,797.03,6,43.6,4,39.35,2.65,8.62,479.13,90.55,High Impact
2021-08-18,Nagaland,Finance,87973.04,61258.59,30.37,7.53,12.2797919197364,1,0.9,797.03,4,40.59,1,84.57,2.23,6.11,445.53,11.71,Medium Impact
2021-09-17,Bihar,Transport,41009.89,34788.84,15.17,9.78,12.5764512903476,1,0.91,797.03,5,65.57,1,4.7,0.9,5.84,497.01,79.74,Medium Impact
2021-10-17,Odisha,Finance,33376.28,23197.26,30.5,8.0,14.2960274344854,0,0.7,797.03,5,71.0,3,78.2,2.69,4.28,209.0,32.76,High Impact
2021-11-16,Uttarakhand,Transport,67091.75,61488.59,8.35,9.47,17.0132259808365,1,0.93,797.03,3,92.24,1,20.68,1.81,7.53,24.24,44.5,Low Impact
2021-12-16,Manipur,Services,80976.75,59206.37,26.88,6.62,11.907459883496,0,0.81,797.03,4,54.53,3,28.61,1.9,3.84,153.67,47.81,Medium Impact
2022-01-15,Kerala,Construction,76466.23,60595.97,20.75,3.82,13.0243370222577,0,0.83,797.03,3,70.18,3,49.32,0.67,5.95,338.21,37.43,Low Impact
2022-02-14,Himachal Pradesh,Trade,79983.55,49405.89,38.23,6.7,15.1377060810124,0,0.57,797.03,7,87.08,2,44.97,2.6,5.53,68.45,18.42,High Impact
2022-03-16,Tamil Nadu,Manufacturing,44122.75,33054.22,25.09,3.89,9.21818361091672,0,0.31,797.03,1,59.25,2,52.06,2.81,6.95,150.69,20.29,High Impact
2022-04-15,Sikkim,Construction,81965.59,73058.16,10.87,7.15,16.6987252890856,1,0.22,797.03,6,37.95,4,54.48,2.37,8.51,29.03,36.83,High Impact
2022-05-15,Odisha,Mining,12900.7,11378.12,11.8,6.38,14.8669504253303,0,0.33,797.03,4,54.53,5,33.15,2.83,8.68,238.01,83.96,High Impact
2022-06-14,Sikkim,Public Administration,54904.42,37253.28,32.15,7.36,15.734453787179,1,0.63,797.03,1,38.88,5,17.52,1.05,4.01,105.25,22.12,High Impact
2022-07-14,Tripura,Public Administration,1570.11,1066.31,32.09,3.07,10.6042770078706,0,0.17,797.03,1,31.08,3,76.85,2.61,4.57,46.53,76.84,Medium Impact
2022-08-13,Sikkim,Public Administration,33134.0,29358.61,11.39,4.36,6.47389668088552,1,0.26,797.03,5,78.85,5,40.0,1.57,7.87,206.2,36.0,High Impact
2022-09-12,Assam,Trade,37279.69,34507.55,7.44,6.44,15.4050718347688,1,0.47,797.03,5,45.5,3,50.58,0.66,6.11,176.26,89.51,Medium Impact
2022-10-12,Kerala,Agriculture,40221.1,25475.09,36.66,9.65,15.4104179110915,1,0.23,797.03,10,30.13,5,64.47,2.07,5.72,269.22,48.55,Medium Impact
2022-11-11,Odisha,Trade,69851.25,52913.76,24.25,5.69,17.1160971015865,1,0.59,797.03,7,86.71,4,90.96,2.12,7.26,374.77,25.46,Medium Impact
2019-01-01,Himachal Pradesh,Construction,39467.25,28341.79,28.19,5.97,16.149847710772,0,0.92,797.03,4,58.85,2,70.76,1.0,6.61,57.17,98.73,Medium Impact
2019-01-31,Manipur,Mining,45420.67,41093.94,9.53,8.0,15.8769446953131,1,0.75,797.03,9,45.53,2,4.55,0.28,8.82,395.77,25.9,Medium Impact
2019-03-02,Goa,Public Administration,24516.87,15426.84,37.08,7.23,11.7518198181926,0,0.67,797.03,4,47.08,3,83.86,0.76,6.5,14.12,61.09,Medium Impact
2019-04-01,Delhi,Mining,37951.93,25575.58,32.61,5.09,9.12717393277666,1,0.58,797.03,7,45.63,5,98.94,1.32,5.8,222.11,61.24,Low Impact
2019-05-01,Sikkim,Construction,23499.69,20288.78,13.66,5.88,11.2838483767754,1,0.49,797.03,5,42.65,1,47.25,0.67,6.26,294.13,43.55,High Impact
2019-05-31,Assam,Finance,8246.4,5095.89,38.2,4.52,11.2856794358001,1,0.19,797.03,5,84.68,4,96.96,0.74,7.85,478.54,95.63,Medium Impact
2019-06-30,Uttar Pradesh,Trade,60741.41,46915.9,22.76,9.76,14.7206551003894,0,0.89,797.03,6,41.07,5,54.73,1.3,6.68,287.39,85.95,High Impact
2019-07-30,Uttarakhand,Agriculture,67153.07,50682.94,24.53,3.91,11.0592949539248,1,0.25,797.03,8,66.52,1,45.96,2.89,6.88,80.22,84.68,High Impact
2019-08-29,Tamil Nadu,Construction,62329.54,44692.8,28.3,5.6,9.25370425513185,0,0.09,797.03,5,35.03,4,33.14,2.34,8.83,259.25,97.67,High Impact
2019-09-28,Madhya Pradesh,Real Estate,46885.91,34606.5,26.19,3.18,14.9571281282549,0,0.75,797.03,3,91.72,4,65.76,1.1,6.71,198.5,51.14,Medium Impact
2019-10-28,Himachal Pradesh,Finance,38598.79,30318.55,21.45,4.55,7.62924554964993,0,0.18,797.03,6,69.22,2,22.98,2.86,5.28,240.2,18.75,Medium Impact
2019-11-27,Tripura,Manufacturing,86470.03,56765.72,34.35,8.46,19.7794413965437,1,0.37,797.03,2,88.7,3,10.49,2.01,7.15,99.35,78.89,High Impact
2019-12-27,Andhra Pradesh,Construction,52389.1,41921.68,19.98,4.41,15.5457801140269,1,0.03,797.03,8,55.86,5,2.72,1.48,6.96,250.91,44.27,Low Impact
2020-01-26,Madhya Pradesh,Real Estate,48439.01,42718.43,11.81,3.56,10.8136048181949,1,0.14,797.03,8,82.69,4,29.24,1.51,3.08,75.87,27.13,Medium Impact
2020-02-25,Meghalaya,Public Administration,3538.56,3064.59,13.39,6.32,15.5691027183608,1,0.17,797.03,3,85.49,5,39.58,1.35,5.8,372.28,53.49,High Impact
2020-03-26,Tamil Nadu,Manufacturing,34783.53,22743.73,34.61,3.07,9.43048297972587,1,0.05,797.03,8,75.69,4,55.21,0.85,7.46,297.36,93.31,High Impact
2020-04-25,Punjab,Mining,38639.37,25202.04,34.78,3.59,11.8903457754243,1,0.66,797.03,9,36.04,2,29.27,1.28,5.99,40.19,25.42,Medium Impact
2020-05-25,Karnataka,Agriculture,40483.46,28089.9,30.61,8.65,14.0557593742111,1,0.84,797.03,5,31.05,3,98.41,1.68,7.68,444.92,86.38,Medium Impact
2020-06-24,Goa,Transport,58437.06,42447.29,27.36,8.4,13.4115901978544,0,0.37,797.03,5,40.96,1,29.17,1.68,5.71,308.57,47.64,High Impact
2020-07-24,Himachal Pradesh,Transport,53826.65,39991.02,25.7,9.41,17.1922978616951,1,0.87,797.03,6,37.68,1,44.1,2.33,8.9,158.74,22.31,High Impact
2020-08-23,Manipur,Services,61182.6,51264.54,16.21,8.98,15.9612967418398,0,0.21,797.03,7,77.13,2,10.33,1.2,4.76,23.78,86.35,Low Impact
2020-09-22,Sikkim,Finance,76723.44,47556.12,38.02,7.78,15.5753636914998,0,0.33,797.03,3,66.21,4,26.06,2.21,3.55,316.48,97.27,High Impact
2020-10-22,Karnataka,Public Administration,81485.59,49880.22,38.79,3.37,8.23660581287023,1,0.15,797.03,5,64.19,2,4.83,1.82,5.58,187.35,36.21,Medium Impact
2020-11-21,Haryana,Finance,72094.18,53145.57,26.28,8.48,14.1495783181699,1,0.62,797.03,1,46.44,3,55.95,2.89,6.25,453.9,37.32,Medium Impact
2020-12-21,Rajasthan,Transport,95596.85,80684.44,15.6,8.92,11.758979606289,0,0.42,797.03,10,40.05,1,75.11,1.28,5.09,18.4,45.15,High Impact
2021-01-20,Manipur,Mining,2805.03,1872.93,33.23,8.59,11.112763722722,0,0.61,797.03,5,43.43,5,19.57,2.72,4.45,20.51,83.27,Low Impact
2021-02-19,Andhra Pradesh,Services,20382.02,16805.52,17.55,6.56,11.0945712967301,1,0.76,797.03,4,56.02,1,36.79,2.5,7.03,474.7,10.94,High Impact
2021-03-21,Maharashtra,Real Estate,1748.72,1208.26,30.91,4.63,7.37246859330545,0,0.55,797.03,1,78.11,3,1.66,1.99,5.26,482.47,30.16,High Impact
2021-04-20,Uttar Pradesh,Manufacturing,65100.0,59249.47,8.99,8.92,11.9577470863474,0,0.63,797.03,7,46.54,4,83.95,2.03,6.79,14.84,73.53,Medium Impact
